starttransfer,total
0.137442,0.228349
0.138101,0.249575
0.137303,0.227972
0.138525,0.228195
0.136828,0.227332
0.136321,0.226495
0.137988,0.227115
0.137719,0.227710
0.138151,0.227807
0.189185,0.276631
0.137069,0.227694
0.141250,0.234541
0.136289,0.228361
0.137433,0.227892
0.151922,0.241405
0.137499,0.227407
0.138640,0.229110
0.169193,0.257367
0.139466,0.231712
0.147043,0.238288
0.136016,0.226863
0.136847,0.228235
0.137246,0.227694
0.166559,0.252892
0.137949,0.228495
0.168275,0.255135
0.137470,0.227389
0.138197,0.228869
0.150805,0.241733
0.139300,0.228524
0.137371,0.231047
0.138122,0.230023
0.137973,0.249048
0.153125,0.241274
0.138494,0.228202
0.142061,0.233279
0.137267,0.227892
0.137456,0.226986
0.147536,0.236336
0.138755,0.228313
0.137672,0.251772
0.138520,0.227587
0.137911,0.228522
0.151386,0.239805
0.137097,0.228006
0.136979,0.227681
0.137990,0.227089
0.138155,0.228704
0.153669,0.276670
0.138620,0.229027
0.137706,0.229595
0.145808,0.236045
0.136481,0.227773
0.137743,0.228359
0.138271,0.229206
0.137444,0.227690
0.153693,0.266578
0.138173,0.228587
0.140980,0.229978
0.145817,0.236129
0.136832,0.227942
0.137802,0.227709
0.152700,0.242956
0.166020,0.253414
0.138990,0.249961
0.137582,0.228248
0.137377,0.228419
0.144761,0.235600
0.137842,0.228870
0.138067,0.227304
0.146705,0.236088
0.137171,0.227085
0.177928,0.265742
0.138106,0.227353
0.138226,0.229525
0.149545,0.239067
0.150931,0.239732
0.151304,0.239583
0.138688,0.230037
0.138548,0.228370
0.177691,0.262413
0.146978,0.235877
0.139604,0.229686
0.136584,0.226604
0.151856,0.240149
0.136884,0.229171
0.137020,0.226569
0.139616,0.229341
0.160221,0.247445
0.151893,0.243130
0.137870,0.235042
0.137403,0.227046
0.138698,0.228935
0.136704,0.226589
0.137685,0.229268
0.137951,0.250421
0.138074,0.227506
0.138314,0.230219
0.137793,0.234854
0.137377,0.228241
0.152252,0.240863
0.136895,0.227603
0.137081,0.228726
0.167069,0.276387
0.138106,0.228104
0.147977,0.237366
0.139158,0.227396
0.137246,0.226928
0.143649,0.233984
0.138470,0.228823
0.138044,0.228374
0.138221,0.250552
0.138096,0.228349
0.136959,0.227427
0.138852,0.229710
0.137686,0.227172
0.137939,0.228292
0.136873,0.227574
0.136376,0.228831
0.138340,0.251531
0.137961,0.228979
0.137281,0.227729
0.139093,0.230013
0.136958,0.227055
0.140427,0.230268
0.137344,0.227249
0.138264,0.229179
0.138706,0.250937
0.137465,0.227085
0.137872,0.227567
0.139303,0.229955
0.137096,0.227019
0.137752,0.227574
0.139445,0.230202
0.137093,0.227324
