starttransfer,total
0.138562,0.246492
0.139731,0.225645
0.137004,0.221467
0.137565,0.222147
0.139037,0.224492
0.138170,0.223100
0.138840,0.223435
0.138920,0.224001
0.139089,0.247544
0.137851,0.224324
0.135223,0.219714
0.137598,0.221651
0.136737,0.221375
0.138144,0.222191
0.138048,0.222432
0.141630,0.226640
0.152832,0.259661
0.144786,0.230470
0.136832,0.223530
0.137666,0.224560
0.136744,0.221118
0.138493,0.223285
0.137663,0.229704
0.138220,0.223913
0.165670,0.248661
0.150794,0.233926
0.165864,0.247432
0.137161,0.221581
0.138538,0.224375
0.138298,0.223084
0.137587,0.221661
0.139030,0.224621
0.161826,0.244536
0.137943,0.222722
0.136348,0.220685
0.136895,0.220790
0.137737,0.224447
0.137020,0.222250
0.138806,0.225113
0.137983,0.224854
0.159952,0.241947
0.138141,0.222290
0.138475,0.222987
0.139483,0.224778
0.137940,0.222573
0.138023,0.222843
0.139373,0.224741
0.139578,0.245233
0.138827,0.223714
0.138061,0.222975
0.139733,0.224003
0.137686,0.222851
0.139202,0.223599
0.138140,0.223046
0.138484,0.224486
0.137457,0.245999
0.138516,0.222975
0.137861,0.222015
0.138921,0.223015
0.137169,0.222315
0.138587,0.224308
0.138776,0.223848
0.138528,0.224106
0.139200,0.253420
0.138477,0.222853
0.138369,0.222869
0.139166,0.225257
0.137333,0.221548
0.166842,0.247971
0.138234,0.222912
0.137378,0.222445
0.139316,0.253903
0.138151,0.222575
0.138139,0.223552
0.139572,0.224010
0.136623,0.221723
0.138653,0.223199
0.137184,0.222294
0.137674,0.223165
0.138391,0.245443
0.138343,0.223201
0.138281,0.223505
0.138951,0.224492
0.137981,0.222828
0.138386,0.223454
0.137510,0.222186
0.139069,0.224357
0.162436,0.245171
0.137940,0.222496
0.138966,0.224046
0.138286,0.223141
0.153333,0.240060
0.148175,0.232366
0.137601,0.222864
0.139494,0.225009
0.161796,0.243863
0.138428,0.224149
0.138974,0.223317
0.152465,0.237753
0.141102,0.225059
0.138140,0.221493
0.138910,0.222213
0.138768,0.222456
0.170410,0.251948
0.151927,0.235527
0.151508,0.235012
0.137369,0.224682
0.136957,0.220931
0.139113,0.226070
0.138542,0.225578
0.169567,0.274511
0.138342,0.222861
0.136607,0.218872
0.137661,0.219151
0.137195,0.219854
0.138653,0.222251
0.137962,0.221894
0.138008,0.221149
0.139372,0.257229
0.138821,0.221865
0.136393,0.219583
0.136794,0.220565
0.136925,0.221890
0.137921,0.222307
0.138272,0.222601
0.138460,0.225503
0.138164,0.246478
0.137222,0.222002
0.136686,0.221164
0.137778,0.221853
0.137816,0.222184
0.137268,0.221383
0.137696,0.224366
0.138116,0.223308
0.154168,0.262042
0.139208,0.223336
0.138244,0.224959
0.136931,0.221697
0.136715,0.220367
0.136919,0.220372
0.137952,0.223121
0.151433,0.234762
0.138194,0.244548
0.137048,0.222519
0.135721,0.219382
0.162397,0.246138
0.144468,0.231730
0.137398,0.222422
0.138173,0.224193
0.146392,0.239346
0.172041,0.260328
0.153831,0.239510
0.165332,0.246829
0.136887,0.221769
0.137391,0.221481
0.137645,0.224001
0.147217,0.232503
0.140237,0.227759
0.170334,0.252980
0.137434,0.221830
0.137150,0.220825
0.138322,0.222917
0.139676,0.224876
0.137175,0.221163
0.137319,0.221519
0.138251,0.221651
0.162342,0.244418
0.152742,0.236466
0.137402,0.221402
0.137860,0.223109
0.138232,0.223125
0.137812,0.225084
0.154231,0.238823
0.139121,0.224048
0.156329,0.240318
0.151951,0.235314
