starttransfer,total
0.140490,0.226868
0.141365,0.226775
0.139303,0.225007
0.140845,0.228015
0.140863,0.228065
0.164862,0.247774
0.147523,0.236683
0.140945,0.228210
0.140899,0.228407
0.139147,0.226738
0.139122,0.227664
0.139583,0.226955
0.153067,0.265905
0.171552,0.254104
0.138211,0.225923
0.147740,0.231574
0.137735,0.223435
0.139306,0.224372
0.140373,0.227045
0.139709,0.226299
0.148281,0.234571
0.139986,0.251284
0.140102,0.227519
0.140564,0.227231
0.148402,0.236573
0.138196,0.226075
0.168127,0.254384
0.139434,0.227627
0.140476,0.228266
0.140423,0.250874
0.139116,0.226390
0.139827,0.227068
0.139407,0.227869
0.138807,0.226395
0.139278,0.226846
0.148472,0.236699
0.150163,0.236293
0.139866,0.251021
0.140396,0.228059
0.139861,0.227476
0.138298,0.226209
0.140683,0.228102
0.139332,0.227340
0.139372,0.226400
0.140609,0.228267
0.139720,0.248981
0.138790,0.223561
0.139618,0.224970
0.139141,0.224502
0.139536,0.224476
0.138167,0.223925
0.139635,0.227887
0.139338,0.230169
0.140043,0.226712
0.162850,0.248262
0.139383,0.226915
0.140004,0.224189
0.138924,0.222981
0.138677,0.222785
0.139399,0.224264
0.140146,0.227222
0.143138,0.228522
0.165114,0.248766
0.139125,0.225062
0.150210,0.236076
0.138472,0.226185
0.145737,0.233001
0.167677,0.252661
0.139929,0.227597
0.144380,0.231959
0.164951,0.249967
0.140691,0.228109
0.139958,0.227070
0.138525,0.225811
0.139625,0.227468
0.138468,0.226166
0.140359,0.228019
0.151846,0.239263
0.139627,0.259472
0.140406,0.228077
0.149493,0.236268
0.138746,0.225798
0.139058,0.227409
0.139783,0.227714
0.140156,0.228987
0.139372,0.228893
0.141031,0.261173
0.139299,0.227154
0.138937,0.228175
0.138769,0.225974
0.138442,0.226797
0.138718,0.225994
0.150443,0.242890
0.140343,0.228793
0.139787,0.257788
0.139625,0.227214
0.139748,0.227129
0.140850,0.228999
0.138560,0.227993
0.140204,0.229073
0.139896,0.227562
0.139525,0.226862
0.141301,0.250462
0.138683,0.228140
0.138667,0.223892
0.138057,0.223163
0.138332,0.223779
0.139183,0.224306
0.167470,0.251726
0.150417,0.235073
0.141145,0.228656
0.163185,0.246841
0.146909,0.234243
0.138742,0.227348
0.140877,0.228139
0.138975,0.226569
0.139528,0.227627
0.141651,0.229813
0.139861,0.228702
0.165581,0.249709
0.139379,0.226829
