starttransfer,total
0.132239,0.218079
0.133469,0.251044
0.133329,0.220643
0.130507,0.217238
0.130370,0.216272
0.131093,0.216281
0.131681,0.217939
0.133062,0.218502
0.131763,0.218235
0.131812,0.238363
0.132252,0.218158
0.132028,0.217750
0.132477,0.217467
0.130740,0.214456
0.135672,0.221352
0.131806,0.215682
0.132791,0.216651
0.156936,0.242449
0.131445,0.217038
0.133278,0.219309
0.131501,0.217205
0.132363,0.219031
0.145224,0.230995
0.131675,0.218502
0.131414,0.217066
0.156543,0.240304
0.132629,0.218723
0.141687,0.227496
0.135913,0.221801
0.130735,0.216894
0.132158,0.217856
0.161623,0.242388
0.133146,0.217788
0.154920,0.238234
0.131812,0.214717
0.135863,0.220840
0.131071,0.214998
0.132394,0.219486
0.137430,0.223228
0.132542,0.218299
0.132565,0.218444
0.154664,0.237529
0.132517,0.218943
0.131908,0.217810
0.132818,0.218191
0.146302,0.230620
0.131718,0.217620
0.145717,0.231449
0.132579,0.220958
0.152677,0.235709
0.131492,0.218773
0.133510,0.219547
0.147318,0.232851
0.132028,0.219020
0.130758,0.216661
0.132317,0.222538
0.133156,0.240053
0.132082,0.217848
0.132205,0.216191
0.132269,0.215963
0.132649,0.217158
0.133018,0.217902
0.133059,0.217615
0.131840,0.217575
0.132687,0.239181
0.132662,0.218785
0.132902,0.219713
0.133099,0.219111
0.132854,0.220691
0.130743,0.216004
0.141400,0.226767
0.132328,0.220526
0.133980,0.243487
0.159412,0.243411
0.130421,0.216158
0.145165,0.229734
0.130984,0.219039
0.132280,0.218791
0.131637,0.218078
0.131761,0.217429
0.146449,0.254852
0.132144,0.217875
0.131109,0.216837
0.132226,0.219912
0.130647,0.215936
0.139801,0.225351
0.132613,0.219789
0.133459,0.219795
0.147836,0.256815
0.145322,0.229804
0.130573,0.216147
0.130822,0.219363
0.132138,0.218027
0.131881,0.220099
0.130882,0.218188
0.132329,0.218164
0.133039,0.252435
0.133876,0.226799
0.131348,0.218192
0.142897,0.228540
0.131217,0.217332
0.131760,0.218096
0.133777,0.220292
0.130966,0.218895
0.132955,0.242070
0.131378,0.217320
0.131099,0.217164
0.131636,0.218700
0.131561,0.218479
0.131544,0.218257
0.134364,0.220386
0.132439,0.220242
0.134021,0.242037
0.132147,0.218697
0.140651,0.225700
0.173430,0.254812
0.131685,0.219904
0.146740,0.231559
0.132256,0.219425
0.132253,0.218638
0.156259,0.240839
0.131460,0.217001
0.132386,0.219509
0.130962,0.217490
0.130972,0.217278
0.131597,0.219270
0.132296,0.217418
0.133801,0.218089
0.156297,0.239047
0.141923,0.228023
0.146046,0.229123
0.131336,0.216163
0.132205,0.216173
0.130570,0.217304
0.132382,0.217050
0.134354,0.221024
0.171349,0.253681
0.131982,0.217666
0.162869,0.245719
0.144723,0.229147
0.131528,0.217529
0.133868,0.220698
0.134034,0.219476
0.132246,0.218646
0.154619,0.237562
0.131893,0.220099
0.133079,0.218906
0.135132,0.226273
0.133743,0.221139
0.146993,0.232185
0.132208,0.218167
0.133067,0.216860
0.162273,0.244066
0.132617,0.216584
0.145330,0.227797
0.132280,0.216634
0.132541,0.217083
0.133284,0.217469
0.132589,0.218000
0.143818,0.249803
0.131830,0.218691
