starttransfer,total
0.135534,0.223491
0.137308,0.226511
0.141173,0.231270
0.137188,0.226231
0.136771,0.225081
0.138277,0.227479
0.139185,0.229820
0.142363,0.256711
0.132443,0.219186
0.135426,0.223491
0.137138,0.227045
0.136914,0.227067
0.142423,0.233073
0.137607,0.226757
0.144112,0.233683
0.139565,0.251770
0.142664,0.232938
0.142004,0.232751
0.137134,0.229320
0.137115,0.230470
0.137431,0.228743
0.137729,0.229494
0.143504,0.235105
0.137998,0.250954
0.146189,0.238999
0.137275,0.229278
0.164668,0.253470
0.142423,0.234149
0.137323,0.226522
0.137954,0.227379
0.137877,0.227234
0.163536,0.252480
0.144800,0.235537
0.136636,0.226338
0.136481,0.227228
0.136967,0.228098
0.138060,0.230904
0.147844,0.240114
0.137962,0.230056
0.169842,0.258472
0.136065,0.226789
0.149856,0.240660
0.142771,0.237704
0.151978,0.242479
0.137575,0.228324
0.137571,0.228980
0.153194,0.243716
0.167514,0.256217
0.144916,0.235885
0.137565,0.229484
0.137002,0.228215
0.138070,0.229624
0.142108,0.236035
0.136597,0.225660
0.138760,0.228211
0.163854,0.253806
0.136489,0.225671
0.141817,0.234382
0.136947,0.226999
0.139315,0.230619
0.138805,0.230201
0.137565,0.228491
0.143315,0.236878
0.161109,0.247268
0.159642,0.252779
0.136015,0.226970
0.181190,0.270167
0.160569,0.253431
0.138377,0.230854
0.152836,0.243309
0.137938,0.228863
0.158779,0.248379
0.141772,0.235410
0.136450,0.228438
0.137584,0.228734
0.143159,0.234582
0.137717,0.229567
0.143582,0.236955
0.137782,0.250511
0.135084,0.223018
0.136386,0.225691
0.136277,0.224968
0.141851,0.231646
0.141380,0.231969
0.140717,0.236928
0.139030,0.229750
0.164978,0.277912
0.142292,0.231496
0.152127,0.241494
0.136430,0.224832
0.137448,0.227168
0.148209,0.238452
0.143038,0.234802
0.138511,0.229492
0.148666,0.264098
0.148545,0.238557
0.137475,0.228915
0.143719,0.236198
0.138797,0.230817
0.138397,0.231236
0.137478,0.228311
0.138270,0.230680
0.157503,0.274233
0.141262,0.231971
0.150605,0.241946
0.151739,0.242263
0.182232,0.270648
0.142743,0.235157
0.151254,0.241812
0.137141,0.229938
0.151664,0.264784
0.149734,0.237727
0.143176,0.235218
0.149296,0.237441
0.149636,0.239683
0.136264,0.226097
0.137451,0.224034
0.143463,0.231067
0.138777,0.265344
0.132163,0.217308
0.150586,0.235987
0.139312,0.226327
0.142283,0.231804
0.136659,0.225074
0.137375,0.226614
0.137420,0.225918
0.137989,0.252670
0.142660,0.232677
0.137473,0.227021
0.138108,0.228098
0.137966,0.230692
0.136675,0.227437
0.143710,0.235823
0.137727,0.228437
0.138245,0.251648
0.137020,0.228224
0.137929,0.229510
0.143550,0.236747
0.136817,0.228430
0.136838,0.227308
0.137141,0.228622
0.137973,0.230763
0.143426,0.279207
0.136718,0.227739
0.137219,0.229391
0.139288,0.232633
0.164970,0.249936
0.142107,0.231626
0.137946,0.227843
0.137472,0.227224
0.171035,0.260657
0.137055,0.226649
0.142780,0.233467
0.137668,0.229521
0.135001,0.226467
0.137495,0.228495
0.136819,0.229107
0.142457,0.234384
0.162560,0.251708
0.150993,0.241157
0.138198,0.230963
0.137505,0.225846
0.140286,0.226351
0.137363,0.224069
0.147749,0.233042
0.138121,0.225318
0.161536,0.248718
0.142779,0.232890
0.136409,0.223157
0.137063,0.223833
0.137965,0.226046
0.137853,0.226847
0.142937,0.232939
0.137840,0.227245
0.161071,0.247742
0.136822,0.227852
0.138122,0.229603
0.143579,0.240405
0.137583,0.228957
0.137253,0.228591
0.138084,0.229849
0.137926,0.229415
0.171069,0.259611
0.148400,0.239508
0.137188,0.224796
0.138126,0.226904
0.139131,0.229130
0.169779,0.255761
0.137816,0.227719
0.137757,0.227117
0.160205,0.247152
0.137907,0.228262
0.144317,0.236591
0.138185,0.228947
0.140117,0.231179
0.141824,0.235373
0.138549,0.226940
0.151271,0.263297
0.149827,0.238501
0.138441,0.226416
0.137339,0.223823
0.138842,0.226194
0.143270,0.231980
0.145519,0.234181
0.139033,0.230137
0.138094,0.249679
0.137613,0.228231
0.143858,0.232442
0.140541,0.230122
0.139455,0.230564
0.136937,0.225614
0.139927,0.230457
0.154657,0.243620
0.138315,0.251546
0.136904,0.226737
0.137193,0.227423
0.138252,0.231143
0.143759,0.235089
0.137418,0.229344
0.137214,0.229615
0.136887,0.228094
0.139073,0.254227
0.140712,0.232699
0.137488,0.229797
0.139103,0.232185
0.152560,0.243281
0.149468,0.241760
0.169986,0.258904
0.137027,0.229889
0.138988,0.255294
0.136943,0.228658
0.137790,0.229180
0.142025,0.232909
0.138617,0.231129
0.136471,0.229033
0.138045,0.229726
0.137043,0.227986
0.158070,0.283267
0.151277,0.243141
0.137103,0.228561
0.137691,0.230740
0.136854,0.225606
0.141882,0.232029
0.136424,0.225870
0.138251,0.228095
0.137286,0.251830
0.137077,0.226311
0.142946,0.233748
0.137735,0.229075
0.143536,0.235637
0.136260,0.227245
0.137661,0.229050
0.142867,0.234785
0.137917,0.252758
0.137517,0.231337
0.136593,0.232008
0.153073,0.244095
0.141406,0.233922
0.136056,0.227609
0.138006,0.230660
0.137059,0.228931
0.148553,0.262922
0.141959,0.233436
0.136988,0.230306
0.138302,0.231716
0.135332,0.227889
0.152080,0.242359
0.171810,0.263671
0.136320,0.227830
0.163885,0.256104
0.136273,0.225897
0.141872,0.231218
0.144679,0.237690
0.136321,0.226682
0.143581,0.234335
0.147356,0.237406
0.136906,0.227808
0.167027,0.256419
0.136213,0.227415
0.140277,0.232243
0.138892,0.229218
0.137905,0.230224
0.141527,0.233419
0.136836,0.227567
0.138036,0.230789
0.161188,0.249798
0.136842,0.229424
0.142187,0.234133
0.138465,0.230400
0.138349,0.231569
0.136344,0.227656
0.136878,0.227783
0.142509,0.234257
0.160930,0.250828
0.148728,0.239904
0.137489,0.228719
0.138906,0.229189
0.142891,0.234941
0.137247,0.231066
0.139467,0.232921
0.137636,0.229131
0.173297,0.261002
0.142684,0.234972
0.137825,0.229393
0.139044,0.230423
0.137153,0.229849
0.143474,0.235439
0.185630,0.274733
0.152800,0.244345
0.172646,0.257085
0.149438,0.237416
0.138131,0.227691
0.150454,0.236712
0.146598,0.233483
0.138262,0.228791
