starttransfer,total
0.088963,0.179027
0.088568,0.179592
0.088425,0.177548
0.090812,0.181756
0.095969,0.183094
0.089328,0.179672
0.088937,0.180128
0.089249,0.179278
0.089057,0.179293
0.090097,0.182801
0.088977,0.181936
0.088720,0.178516
0.089409,0.179182
0.088773,0.183829
0.088969,0.179024
0.088990,0.179857
0.089648,0.180362
0.096403,0.187295
0.090670,0.181538
0.089276,0.180347
0.089551,0.181815
0.089116,0.179157
0.089166,0.178994
0.095817,0.184425
0.089940,0.180534
0.090084,0.182711
0.089012,0.179981
0.089174,0.179522
0.089432,0.179136
0.089208,0.179437
0.088768,0.181267
0.089938,0.180018
0.089549,0.184470
0.088812,0.179114
0.089143,0.179790
0.089487,0.180765
0.088483,0.178389
0.088905,0.180308
0.089132,0.179402
0.088720,0.179372
0.089168,0.179344
0.088397,0.178651
0.126251,0.210087
0.089211,0.179624
0.088330,0.178698
0.091223,0.182789
0.088797,0.182713
0.089958,0.180392
0.088889,0.178613
0.088877,0.179299
0.089042,0.179815
0.089362,0.186963
0.089441,0.180575
0.089255,0.179907
0.088917,0.179600
0.089104,0.179465
0.089708,0.184641
0.089270,0.180866
0.089084,0.180115
0.088442,0.178492
0.090289,0.185341
0.096189,0.184925
0.089301,0.179459
0.089044,0.179931
0.089145,0.179479
0.089026,0.179784
0.089588,0.180885
0.089539,0.179864
0.134246,0.223008
0.097605,0.187744
0.089398,0.185408
0.091321,0.183864
0.089094,0.180800
0.090560,0.183160
0.088611,0.179174
0.089651,0.181354
0.088953,0.181654
0.089023,0.179383
0.090336,0.181797
0.091141,0.183693
0.096112,0.185043
0.088497,0.180124
0.089647,0.181221
0.089548,0.180073
0.088383,0.178668
0.089025,0.179836
0.089137,0.180176
0.088498,0.179789
0.089895,0.183359
0.088267,0.184943
0.089237,0.180382
0.088549,0.179472
0.089114,0.180236
0.090054,0.185961
0.090596,0.180607
0.089082,0.180008
0.088603,0.179138
0.089378,0.179255
0.089063,0.181456
0.096707,0.187992
0.101071,0.191744
0.089165,0.180789
0.089540,0.180065
0.089452,0.181423
0.088862,0.179633
0.088878,0.178958
0.088995,0.179551
0.089104,0.178960
0.089105,0.188386
0.089489,0.181782
0.089563,0.183309
0.089456,0.181290
0.089076,0.179519
0.089580,0.180458
0.088342,0.179133
0.089680,0.180137
0.088513,0.179370
0.089071,0.179656
0.125090,0.209557
0.089260,0.179729
0.089210,0.179023
0.088775,0.179147
0.089013,0.180762
0.089934,0.180912
0.090347,0.181799
0.088956,0.182386
0.089589,0.180385
0.088820,0.183858
0.088581,0.180933
0.089715,0.180708
0.088510,0.182303
0.089343,0.181021
0.088499,0.178520
0.088596,0.178600
0.088019,0.178131
0.090202,0.184113
0.088167,0.180074
0.097079,0.184648
0.088722,0.180897
0.088400,0.178404
0.088530,0.182153
0.088790,0.180453
0.088745,0.178920
0.089373,0.181077
0.089430,0.179710
0.099607,0.194340
0.090800,0.187673
0.088896,0.179810
0.089213,0.179985
0.088584,0.179548
0.088750,0.180480
0.088683,0.180250
0.089487,0.180842
0.092243,0.192214
0.089244,0.179095
0.088449,0.179400
0.096637,0.184295
0.089433,0.179830
0.090062,0.181995
0.088667,0.178869
0.088361,0.181739
0.089219,0.181641
0.089179,0.179392
0.090290,0.181894
0.088764,0.179481
0.088997,0.184805
0.089121,0.179800
0.089110,0.179670
0.094390,0.185630
0.117371,0.204115
0.088682,0.179423
0.088987,0.179057
0.089261,0.179135
0.089139,0.180696
0.088881,0.179570
0.093287,0.182489
0.088456,0.179588
0.089336,0.179322
0.090276,0.182870
0.093311,0.188880
0.088968,0.179559
0.087964,0.176412
0.087837,0.176407
0.087580,0.175025
0.089575,0.183533
0.088476,0.179302
0.088695,0.177422
0.088827,0.177490
0.088186,0.178264
0.087917,0.177401
0.089372,0.179579
0.088638,0.179028
0.087906,0.177256
0.089234,0.179741
0.088368,0.181926
0.090461,0.181604
0.088775,0.179816
0.089500,0.179902
0.088826,0.179306
0.089183,0.182168
0.088267,0.181934
0.091160,0.185889
0.091587,0.181919
0.088815,0.183846
0.088973,0.178761
0.089046,0.179856
0.092615,0.183884
0.090312,0.181609
0.089174,0.179575
0.088878,0.178581
0.089094,0.188758
0.090643,0.181491
0.089086,0.179594
0.089222,0.182026
0.088455,0.178736
0.088783,0.179064
0.089803,0.180653
0.089132,0.179899
0.091979,0.181403
0.090107,0.180229
0.088767,0.179980
0.119058,0.208992
0.089183,0.180563
0.093564,0.182913
0.088646,0.178911
0.088632,0.179394
0.088762,0.180801
0.089246,0.181559
0.089370,0.180623
0.088005,0.177232
0.089268,0.179529
0.089147,0.178924
0.089704,0.186733
0.088852,0.179533
0.089083,0.178513
0.089342,0.179618
0.088805,0.178694
0.089569,0.180431
0.089120,0.180234
0.088468,0.178400
0.089072,0.178965
0.088411,0.179165
0.095170,0.185217
0.088679,0.181810
0.088880,0.179752
0.088836,0.179394
0.088522,0.179259
0.089519,0.180529
0.090076,0.182853
0.088875,0.180543
0.089411,0.180273
0.089309,0.183872
0.089553,0.179999
0.090099,0.182646
0.089296,0.180073
0.088803,0.179426
0.088825,0.179583
0.089153,0.180593
0.088992,0.179384
0.088973,0.180457
0.088517,0.178473
0.095545,0.183685
0.089072,0.179840
0.089127,0.180401
0.088772,0.181242
0.088556,0.179565
0.089789,0.180340
0.089308,0.180139
0.089314,0.184991
0.088449,0.182865
0.088384,0.183174
0.088025,0.178806
0.089477,0.179718
0.120855,0.209036
0.088546,0.179557
0.088819,0.178366
0.087242,0.175355
0.088343,0.176698
0.088256,0.176390
0.088881,0.179876
0.095254,0.180935
0.089216,0.180562
