starttransfer,total
0.152260,0.241112
0.153867,0.242360
0.138528,0.227179
0.140270,0.229082
0.139172,0.227807
0.139886,0.228847
0.140167,0.229644
0.164303,0.250723
0.140873,0.230636
0.139752,0.228334
0.139884,0.228667
0.138221,0.227308
0.139371,0.228368
0.139590,0.228357
0.144882,0.232983
0.163591,0.249875
0.148883,0.238449
0.139670,0.235848
0.165617,0.264740
0.143197,0.232877
0.138836,0.229525
0.140688,0.234000
0.139629,0.229644
0.177137,0.263224
0.139950,0.230256
0.169850,0.258247
0.139392,0.229809
0.138731,0.228418
0.139543,0.229260
0.140824,0.229876
0.140739,0.232420
0.159335,0.251248
0.139295,0.229820
0.140475,0.230453
0.138903,0.229576
0.139184,0.229247
0.140476,0.229750
0.139402,0.229388
0.141301,0.252353
0.138824,0.231123
0.138866,0.225576
0.140216,0.226734
0.138527,0.226058
0.139915,0.227919
0.139525,0.228537
0.139892,0.231259
0.140596,0.251572
0.139554,0.227262
0.140672,0.229828
0.140344,0.229349
0.139487,0.228243
0.139577,0.228222
0.139811,0.228479
0.140216,0.229393
0.140518,0.259571
0.152334,0.240863
0.140498,0.229887
0.140366,0.229473
0.155061,0.243548
0.153125,0.241020
0.139515,0.228575
0.166999,0.258548
0.140908,0.254762
0.153047,0.242934
0.139858,0.226998
0.167670,0.250999
0.138254,0.223457
0.135791,0.219792
0.140611,0.227473
0.139836,0.225597
0.139444,0.252378
0.139007,0.225561
0.139967,0.226712
0.139436,0.227157
0.139431,0.227870
0.137858,0.225516
0.139062,0.228120
0.138673,0.228590
0.141729,0.252969
0.139836,0.228635
0.140309,0.229758
0.138928,0.227975
0.138429,0.226949
0.139539,0.229191
0.139863,0.228829
0.139884,0.230807
0.169431,0.260507
0.139748,0.228078
0.140750,0.228130
0.136710,0.224446
0.140857,0.227724
0.151675,0.238182
0.139305,0.226996
0.140445,0.228095
0.173762,0.259082
0.139901,0.228895
0.149270,0.233235
0.137297,0.222254
0.139669,0.226641
0.151449,0.237236
0.140198,0.228192
0.156831,0.248179
0.165093,0.249886
0.140669,0.230038
0.147253,0.235801
0.149803,0.238909
0.169429,0.254912
0.138707,0.227156
0.145587,0.234427
0.140604,0.229706
0.162964,0.251102
0.140828,0.230443
0.139882,0.229122
0.140475,0.230445
0.140616,0.230331
0.139702,0.229029
0.156478,0.245576
0.140211,0.228691
0.160647,0.249544
0.140278,0.229004
0.140680,0.230573
0.140268,0.229966
0.152393,0.241008
0.140253,0.229742
0.140878,0.229448
0.155061,0.265557
0.140554,0.229791
0.139711,0.226004
0.142169,0.227622
0.139710,0.226869
0.143857,0.230788
0.147135,0.234749
0.139758,0.227244
0.145247,0.266331
0.140555,0.228348
0.139904,0.230277
0.149471,0.238949
0.139138,0.227714
0.139911,0.229645
0.140804,0.229857
0.139512,0.232074
0.154783,0.268324
0.139316,0.227652
0.140278,0.229742
0.140058,0.228664
0.140139,0.236567
0.168781,0.254887
0.139527,0.228273
0.140189,0.229412
0.155302,0.268505
0.139587,0.229201
0.140524,0.229874
0.149988,0.237415
0.140203,0.226763
0.139996,0.228110
0.140087,0.228072
0.140853,0.230467
0.140410,0.252404
0.153330,0.240023
0.140445,0.227797
0.138444,0.228693
0.153406,0.241685
0.139392,0.227850
0.140380,0.230122
0.139983,0.229213
0.140689,0.253471
0.141010,0.230180
0.140229,0.229596
0.139383,0.229386
0.139460,0.225673
0.139148,0.226197
0.140163,0.227998
0.139908,0.226935
0.171135,0.257932
0.140370,0.227976
0.140456,0.229655
0.143901,0.233888
0.139473,0.228248
0.140377,0.232156
0.140144,0.230826
0.157801,0.247031
0.164105,0.252682
0.139380,0.227987
0.140175,0.229171
0.138669,0.227375
0.138793,0.227369
0.168898,0.254026
0.139518,0.225738
0.140019,0.229136
0.163288,0.247987
0.140226,0.227552
0.139379,0.223762
0.138085,0.223818
0.140728,0.227822
0.139870,0.226005
0.140678,0.227719
0.151983,0.238021
0.161976,0.246032
0.140641,0.227763
0.139683,0.227609
0.140065,0.229538
0.140281,0.231428
0.139030,0.226746
0.140431,0.229698
0.154781,0.242686
0.159501,0.248877
0.140414,0.228837
0.139167,0.232818
0.137253,0.222713
0.149936,0.235280
0.140769,0.228035
0.139532,0.226514
0.140508,0.250423
0.143504,0.234258
0.148687,0.232706
0.138309,0.229896
0.136200,0.218499
0.136871,0.221963
0.150533,0.235949
0.152972,0.239507
0.142955,0.254031
0.139011,0.223653
0.137121,0.222057
0.140668,0.229245
0.139429,0.224854
0.140015,0.227330
0.140517,0.225931
0.168153,0.250777
0.140585,0.262289
0.140402,0.225514
0.139805,0.224616
0.139559,0.225715
0.137715,0.223653
0.139683,0.226593
0.139716,0.225549
0.140018,0.227390
0.140299,0.252659
0.140562,0.230180
0.140693,0.230036
0.154018,0.241449
0.153075,0.240989
0.139767,0.226837
0.139524,0.224476
0.141200,0.229422
0.152109,0.262844
0.141969,0.226328
0.137893,0.221772
0.139313,0.224219
0.138873,0.224368
0.140592,0.227024
0.140407,0.226753
0.139565,0.228129
0.140927,0.260326
0.138647,0.222402
0.139800,0.223785
0.140454,0.226354
0.138679,0.226863
0.138539,0.223841
0.139630,0.226691
0.140466,0.227299
0.169695,0.258065
0.139890,0.228282
0.139169,0.228155
0.140333,0.229791
0.140128,0.229686
0.139114,0.227634
0.140157,0.229313
0.140096,0.228173
0.192805,0.275552
0.150145,0.233190
0.142191,0.229304
0.141381,0.228468
0.139846,0.228167
0.140053,0.229003
0.152358,0.238819
