starttransfer,total
0.142940,0.250240
0.164203,0.252745
0.141583,0.229804
0.156609,0.248558
0.142660,0.230081
0.137222,0.225592
0.139820,0.228990
0.138052,0.226162
0.153624,0.243357
0.150131,0.237835
0.146405,0.241746
0.147368,0.237065
0.138751,0.227364
0.167860,0.258048
0.137596,0.225602
0.138542,0.227385
0.138205,0.249985
0.138043,0.228126
0.138407,0.226667
0.136742,0.229711
0.151851,0.242698
0.137606,0.229366
0.138297,0.228706
0.138512,0.227003
0.138291,0.250783
0.139341,0.228954
0.137720,0.226479
0.136950,0.225239
0.138239,0.226011
0.137654,0.225973
0.137795,0.227030
0.138839,0.226966
0.139819,0.252470
0.138539,0.225850
0.138784,0.227883
0.137142,0.227077
0.137624,0.226091
0.138133,0.226655
0.139247,0.226784
0.138156,0.225528
0.138833,0.253007
0.138437,0.226196
0.142832,0.238639
0.149122,0.236145
0.150540,0.238923
0.141650,0.228950
0.138705,0.226532
0.138715,0.229709
0.137822,0.249282
0.136521,0.224187
0.138244,0.250345
0.136955,0.225745
0.150464,0.237431
0.166435,0.252123
0.138912,0.229288
0.139274,0.227390
0.138350,0.251219
0.151793,0.239256
0.135982,0.224241
0.136781,0.224929
0.137410,0.225885
0.137346,0.225403
0.138820,0.228707
0.153464,0.240793
0.138934,0.253167
0.137875,0.225509
0.137190,0.225105
0.137392,0.224397
0.138246,0.227356
0.137933,0.227141
0.138667,0.224966
0.137726,0.223397
0.138599,0.250310
0.138353,0.223405
0.139235,0.225454
0.138041,0.224127
0.136724,0.225135
0.137571,0.226875
0.137908,0.227375
0.137229,0.227086
0.137647,0.251010
0.137037,0.224780
0.137888,0.224722
0.136517,0.223673
0.136616,0.224785
0.136184,0.224103
0.138880,0.227777
0.138264,0.226341
0.138694,0.251470
0.138260,0.227164
0.138717,0.232973
0.152602,0.240065
0.138287,0.226343
0.137225,0.224751
0.166248,0.250553
0.137866,0.226028
0.138435,0.250752
0.137010,0.223888
0.139452,0.228193
0.136637,0.224548
0.136590,0.225281
0.138558,0.226340
0.137039,0.224270
0.139119,0.227222
0.138586,0.250566
0.137348,0.225163
0.138600,0.226000
0.136719,0.224118
0.137305,0.225184
0.137804,0.225281
0.137117,0.225460
0.139055,0.227351
0.139572,0.262373
0.132311,0.215063
0.132469,0.222911
0.139738,0.228783
0.136567,0.220809
0.136999,0.221778
0.130265,0.213690
0.129022,0.218462
0.141231,0.250349
0.134777,0.216126
0.134478,0.216497
0.142510,0.223487
0.144027,0.226945
0.135737,0.220870
0.138602,0.222591
0.136946,0.222328
0.164232,0.251818
0.137111,0.222713
0.138417,0.223850
0.139818,0.224873
0.146171,0.233515
0.148816,0.234474
0.148185,0.234635
0.145830,0.232984
0.190972,0.277276
0.137843,0.224732
0.151929,0.238107
0.136554,0.220319
0.137329,0.222312
0.137297,0.224202
0.137848,0.223796
0.149441,0.233404
0.163775,0.249831
0.137695,0.223358
0.139466,0.225800
0.137930,0.224906
0.147761,0.234440
0.137879,0.225249
0.138991,0.226079
0.139512,0.228028
0.161840,0.246941
0.150494,0.236850
0.140170,0.228766
0.139907,0.227282
0.137953,0.226494
0.138608,0.226894
0.152042,0.238793
