starttransfer,total
0.166045,0.250913
0.138041,0.223742
0.139341,0.227612
0.138604,0.224435
0.137933,0.224597
0.137593,0.223285
0.138788,0.224558
0.168204,0.256654
0.138283,0.224469
0.138713,0.224699
0.138151,0.224595
0.137852,0.223678
0.139427,0.226458
0.138296,0.224688
0.138690,0.225561
0.161914,0.246035
0.138467,0.225000
0.139085,0.227372
0.139417,0.225395
0.138233,0.224447
0.139081,0.225572
0.138691,0.224443
0.146161,0.232599
0.167015,0.250613
0.138754,0.224899
0.140613,0.227777
0.139857,0.226964
0.143693,0.230245
0.137995,0.224740
0.138841,0.225316
0.138688,0.225247
0.172448,0.254800
0.138780,0.226521
0.153036,0.238216
0.139836,0.226221
0.140013,0.226491
0.138367,0.232963
0.139469,0.225844
0.139558,0.224960
0.168919,0.252574
0.139721,0.226221
0.139978,0.226382
0.168298,0.251484
0.137701,0.223297
0.138803,0.222773
0.139417,0.223531
0.139424,0.223835
0.167410,0.250782
0.138731,0.225565
0.139305,0.224491
0.140074,0.226226
0.146447,0.232491
0.139173,0.225202
0.153660,0.242552
0.139898,0.248791
0.149886,0.234825
0.137691,0.220584
0.138213,0.221833
0.137629,0.221592
0.137586,0.221290
0.138876,0.223919
0.138546,0.225356
0.139834,0.255734
0.169964,0.255304
0.137056,0.222539
0.137170,0.223409
0.138115,0.225538
0.140698,0.227057
0.138629,0.224545
0.138566,0.224765
0.140100,0.259602
0.137867,0.223254
0.137827,0.222756
0.146845,0.231979
0.138063,0.224229
0.151778,0.236433
0.138310,0.224338
0.139851,0.225727
0.153511,0.262162
0.144394,0.231372
0.137562,0.224644
0.152519,0.238006
0.138207,0.224870
0.139087,0.227607
0.138456,0.227669
0.138324,0.226282
0.138954,0.247096
0.136048,0.218761
0.136507,0.220368
0.136709,0.220391
0.136564,0.221213
0.137753,0.224387
0.139634,0.225119
0.138968,0.226204
0.138515,0.247737
0.138439,0.225175
0.137223,0.220524
0.163325,0.246334
0.136897,0.221780
0.137488,0.221902
0.138570,0.222911
0.140036,0.223990
0.139235,0.247842
0.162674,0.252439
0.164244,0.247345
0.137763,0.222985
0.137783,0.223339
0.139644,0.225941
0.138604,0.223773
0.138119,0.224090
0.138647,0.246541
0.139621,0.225393
0.138147,0.224731
0.137545,0.224100
0.137366,0.226595
0.138078,0.225087
0.153219,0.238260
0.139936,0.226217
0.139114,0.247000
0.145234,0.230985
0.137217,0.222549
0.150525,0.236247
0.138420,0.225459
0.138590,0.224554
0.137826,0.224041
0.138938,0.224409
0.141229,0.258458
0.139984,0.225193
0.148964,0.234501
0.137868,0.223987
0.137722,0.224725
0.138622,0.224499
0.139391,0.225262
0.140437,0.227271
0.162581,0.247779
0.138494,0.223987
0.137022,0.224326
0.137576,0.222990
0.143963,0.229356
