starttransfer,total
0.095500,0.181542
0.094230,0.179082
0.095284,0.180918
0.095738,0.182058
0.095802,0.181471
0.094983,0.181310
0.098974,0.183003
0.099929,0.186190
0.103433,0.188996
0.095996,0.181379
0.096037,0.182137
0.123235,0.205440
0.099172,0.184451
0.094500,0.180815
0.106005,0.190803
0.098025,0.187058
0.094760,0.179955
0.096369,0.182236
0.095616,0.180897
0.095677,0.181275
0.095912,0.181754
0.097251,0.182101
0.095671,0.182107
0.094706,0.180365
0.094951,0.185784
0.095973,0.181627
0.111384,0.196062
0.095465,0.180545
0.094473,0.179734
0.094652,0.182906
0.095913,0.182517
0.093973,0.179731
0.095316,0.180649
0.094618,0.180693
0.100742,0.184736
0.096199,0.182191
0.095763,0.181536
0.098091,0.187863
0.098880,0.187656
0.096867,0.183368
0.095117,0.180775
0.094733,0.179923
0.095432,0.180667
0.094571,0.186262
0.095496,0.181211
0.095905,0.180989
0.095297,0.180269
0.095822,0.180867
0.095061,0.180928
0.094422,0.179852
0.094986,0.180909
0.095004,0.179478
0.095177,0.181623
0.102631,0.184943
0.095065,0.180547
0.095449,0.180850
0.095268,0.180563
0.098128,0.185092
0.094681,0.180498
0.095916,0.181540
0.095137,0.181088
0.123296,0.208343
0.095488,0.187867
0.094323,0.179775
0.094395,0.179676
0.095380,0.181209
0.094961,0.180297
0.094916,0.180555
0.094817,0.180456
0.094849,0.180427
0.095039,0.180381
0.095138,0.180642
0.102922,0.187163
0.095180,0.180940
0.094714,0.179983
0.095655,0.181768
0.094678,0.180053
0.095932,0.181830
0.095000,0.180902
0.095546,0.181548
0.095217,0.180960
0.094936,0.183721
0.095558,0.182857
0.095227,0.180723
0.094534,0.179902
0.095601,0.181148
0.094718,0.180159
0.095034,0.180827
0.094395,0.179388
0.094473,0.179755
0.094933,0.179770
0.097665,0.181900
0.095236,0.180640
0.094861,0.182564
0.095142,0.180034
0.094900,0.180196
0.095010,0.181692
0.095656,0.182175
0.095317,0.180729
0.094891,0.179622
0.095002,0.183523
0.094250,0.181938
0.095058,0.180533
0.094382,0.182009
0.094621,0.179531
0.094440,0.179360
0.094238,0.180925
0.098334,0.184421
0.105541,0.191135
0.094923,0.184991
0.095215,0.181082
0.094729,0.179809
0.124803,0.210551
0.095039,0.182610
0.094324,0.180092
0.094925,0.178796
0.094561,0.180094
0.095091,0.183439
0.094617,0.180576
0.099327,0.182068
0.094565,0.179967
0.094805,0.180078
0.095575,0.181448
0.094690,0.180100
0.094571,0.179473
0.095158,0.180436
0.094928,0.180170
0.094974,0.180401
0.094770,0.185938
0.097115,0.185935
0.096182,0.181714
0.095391,0.180601
0.095609,0.181016
0.095582,0.181439
0.095024,0.180127
0.095437,0.181377
0.095142,0.180143
0.095362,0.181434
0.103148,0.186091
0.095033,0.180839
0.095652,0.180900
0.095524,0.181107
0.095428,0.181261
0.094777,0.180177
0.095859,0.181201
0.095202,0.181205
0.094872,0.182508
0.094775,0.185602
0.094729,0.180197
0.095094,0.180179
0.095427,0.180809
0.095016,0.181355
0.094793,0.182037
0.095209,0.180468
0.094582,0.180615
0.095337,0.180542
0.094389,0.180390
0.122408,0.206105
0.095103,0.180641
0.094765,0.180585
0.095705,0.181154
0.094815,0.180105
0.124775,0.210840
0.095076,0.180387
0.094028,0.179257
0.095641,0.180931
0.094575,0.184288
0.095377,0.181114
0.095060,0.181099
0.095597,0.182508
0.095279,0.180349
0.095113,0.181333
0.095835,0.181769
0.094770,0.180721
0.094947,0.180043
0.095041,0.180996
0.098216,0.182553
0.094890,0.180535
0.095434,0.180564
0.096502,0.183848
0.095812,0.181310
0.095270,0.182187
0.095332,0.180487
0.095253,0.181117
0.094970,0.179812
0.094705,0.182929
0.095315,0.181269
0.095673,0.181205
0.095590,0.183106
0.096564,0.182062
0.095224,0.180374
0.094703,0.179253
0.094968,0.180392
0.094577,0.180044
0.094737,0.185010
0.095550,0.180932
0.095420,0.180285
0.095390,0.181133
0.094764,0.180190
0.094818,0.180145
0.095144,0.180817
0.094567,0.180284
0.095622,0.181089
0.094682,0.180533
0.099738,0.183379
0.095207,0.180875
0.095385,0.180354
0.100805,0.186638
0.097884,0.184230
0.094954,0.180078
0.094460,0.180289
0.095757,0.181666
0.095685,0.181305
0.122760,0.211835
0.094850,0.180035
0.094862,0.179642
0.095109,0.180161
0.095919,0.181981
0.095461,0.181761
0.094998,0.180668
0.095590,0.181440
0.094631,0.179151
0.095775,0.181923
0.102730,0.185801
0.095436,0.181216
0.095866,0.181261
0.094591,0.179826
0.095535,0.182760
0.095421,0.181088
0.095406,0.181510
0.095583,0.181148
0.095777,0.181334
0.095845,0.187744
0.095137,0.180575
0.095114,0.180556
0.095713,0.181153
0.094506,0.179537
0.095351,0.180835
0.094731,0.180279
0.094893,0.181054
0.095530,0.181153
0.094774,0.180796
0.102362,0.186336
0.095700,0.181595
0.095244,0.181185
0.094905,0.180641
0.094872,0.180382
0.095197,0.180110
0.095397,0.181222
0.095058,0.180412
0.095248,0.181072
0.094751,0.183802
0.095379,0.180885
0.095178,0.180531
0.095179,0.180473
0.095054,0.179902
0.094466,0.179593
0.098752,0.183560
0.094642,0.180297
0.094951,0.180367
0.095453,0.181084
0.098426,0.182504
0.095484,0.180677
0.094703,0.180310
0.123002,0.206882
0.095163,0.180432
0.095340,0.180196
0.095178,0.180766
0.095190,0.181212
0.095265,0.180847
0.095067,0.183497
0.095181,0.180786
0.095128,0.180351
0.094556,0.179782
0.094941,0.180685
0.095786,0.181260
0.094479,0.180194
0.095537,0.181561
0.095204,0.181162
0.095127,0.185705
0.095200,0.181122
